,App,Category,Rating,Reviews,Size,Label,Paid,Price,Last Updated,Adults only 18+,Everyone,Everyone 10+,Mature 17+,Teen,Unrated
6867,Schulman B.V.,SHOPPING,4.0,6,20000,0,0,0.0,2016-09-14,False,True,False,False,False,False
10478,Sci Fi Sounds,FAMILY,3.2,4,80000,0,0,0.0,2017-11-02,False,True,False,False,False,False
10477,Sci-Fi Sounds and Ringtones,PERSONALIZATION,3.6,128,11000,1,0,0.0,2017-09-27,False,True,False,False,False,False
3351,Screen Lock,TOOLS,4.2,68309,21000,2,0,0.0,2017-11-23,False,True,False,False,False,False
3350,Screen Off and Lock,TOOLS,4.1,172990,525,2,0,0.0,2017-12-02,False,True,False,False,False,False
257,ScreenMeet. Easy Phone Meeting,BUSINESS,4.0,624,90000,2,0,0.0,2018-03-22,False,True,False,False,False,False
6415,SecondSecret ‐「恋を読む」BLノベルゲーム‐,GAME,4.4,1563,40000,1,0,0.0,2017-06-29,False,False,False,False,True,False
8073,Secret Codes For Android,TOOLS,3.6,6060,592,2,0,0.0,2016-02-04,False,True,False,False,False,False
225,Secure Folder,BUSINESS,3.8,14760,86000,2,0,0.0,2018-01-31,False,True,False,False,False,False
7014,SegPlay Mobile Paint by Number,FAMILY,3.7,1478,43000,2,0,0.0,2017-04-22,False,True,False,False,False,False
1423,Self Healing,HEALTH AND FITNESS,4.5,14394,99000,2,0,0.0,2017-07-16,False,True,False,False,False,False
1432,Self-help Anxiety Management,HEALTH AND FITNESS,4.0,2894,23000,2,0,0.0,2017-02-22,False,False,True,False,False,False
109,Selfie Camera,BEAUTY,4.2,17934,0,2,0,0.0,2017-09-12,False,True,False,False,False,False
8938,Selfie DV,TOOLS,2.8,29,14000,0,0,0.0,2017-04-24,False,True,False,False,False,False
5238,Selfie With Champion AJ Style,PHOTOGRAPHY,5.0,2,75000,0,0,0.0,2018-01-08,False,True,False,False,False,False
6810,SenseView BT Zephyr Sensor,TOOLS,4.3,37,323,0,0,0.0,2015-05-15,False,True,False,False,False,False
1018,Series Valley of the Wolves full of part,EVENTS,4.6,731,11000,1,0,0.0,2017-12-24,False,True,False,False,False,False
7363,Sermon on Proverbs CH Spurgeon,GAME,4.8,35,31000,1,0,0.0,2016-07-29,False,True,False,False,False,False
3969,Servers Ultimate Pack B,TOOLS,4.3,668,13000,1,0,0.0,2016-03-31,False,True,False,False,False,False
6103,Sexy Hot Detector Prank,FAMILY,3.9,17067,27000,2,0,0.0,2018-02-13,False,True,False,False,False,False
9536,Shabad Gurubani Punjabi mp3 free - Ek Onkar Satnam,FAMILY,5.0,5,64000,0,0,0.0,2018-01-19,False,True,False,False,False,False
4157,Share G - Images Sharing - Wallpapers App,SOCIAL,4.4,120,23000,1,0,0.0,2017-10-05,False,False,False,False,True,False
7658,SharedCare™ Co-parenting,PARENTING,2.0,23,0,0,1,4.59,2016-06-19,False,True,False,False,False,False
7206,Shiver: Moonlit Grove CE,FAMILY,4.1,3433,23000,1,0,0.0,2016-03-14,False,False,True,False,False,False
9588,Shoot Em Down Free,FAMILY,3.7,2850,39000,2,0,0.0,2018-02-09,False,True,False,False,False,False
9583,Shoot`Em Down: Shooting game,GAME,3.9,7972,88000,2,0,0.0,2017-08-12,False,False,False,False,True,False
7833,Shooter Sniper CS - FPS Games,GAME,3.5,14823,40000,2,0,0.0,2017-02-15,False,False,False,False,True,False
4392,Shop 'n Save,SHOPPING,3.4,620,40000,2,0,0.0,2018-03-13,False,True,False,False,False,False
4993,Shortcuts for After Effects,FAMILY,3.7,464,19000,1,0,0.0,2014-08-09,False,True,False,False,False,False
9747,Shoulder Surgery ER Emergency Doctor Game,FAMILY,3.9,55,46000,1,0,0.0,2017-11-07,False,False,False,False,True,False
8437,Shred! Downhill Mountainbiking,GAME,3.9,41683,63000,2,0,0.0,2017-02-02,False,True,False,False,False,False
6558,Sic Bo Online! Free Casino,GAME,3.8,488,30000,2,0,0.0,2016-06-10,False,False,False,False,True,False
6563,Sic Bo Rave,GAME,3.9,164,33000,1,0,0.0,2013-09-23,False,False,False,False,True,False
10443,Signal Info,TOOLS,4.6,424,35000,1,0,0.0,2017-12-19,False,True,False,False,False,False
10444,Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,4.4,875,85000,2,0,0.0,2017-12-31,False,True,False,False,False,False
9465,Silence Premium Do Not Disturb,TOOLS,4.5,3356,0,1,1,2.95,2018-02-17,False,True,False,False,False,False
6611,Simple Blood Pressure log,MEDICAL,3.9,31,10000,0,0,0.0,2016-01-15,False,True,False,False,False,False
9955,Simple EV Calc,PRODUCTIVITY,4.2,105,72000,0,0,0.0,2017-10-16,False,True,False,False,False,False
3537,Simple Notepad,PRODUCTIVITY,4.3,12321,713,2,0,0.0,2016-12-25,False,True,False,False,False,False
1192,Simple Recipes,FOOD AND DRINK,4.7,3803,15000,2,0,0.0,2018-02-22,False,True,False,False,False,False
6730,Simulator Brawl Box for BS,FAMILY,3.9,168,64000,0,0,0.0,2017-06-27,False,True,False,False,False,False
7449,Sin City Hero : Crime Simulator of Vegas,GAME,4.1,3371,78000,2,0,0.0,2017-09-08,False,False,False,False,True,False
9350,Sirens Fashion Style Game,FAMILY,4.3,2282,22000,2,0,0.0,2018-02-20,False,True,False,False,False,False
4888,Six Pack Abs Photo Editor,PHOTOGRAPHY,4.0,5967,17000,2,0,0.0,2017-02-02,False,True,False,False,False,False
9094,Siyaha Dz,TRAVEL AND LOCAL,4.5,289,98000,1,0,0.0,2018-03-13,False,True,False,False,False,False
6554,Skater Boy,GAME,4.3,1167143,12000,2,0,0.0,2017-09-20,False,True,False,False,False,False
4412,Sketch 'n' go,VIDEO PLAYERS,3.8,3965,64000,2,0,0.0,2018-03-26,False,True,False,False,False,False
5533,Sketchfab,FAMILY,4.3,906,92000,1,0,0.0,2018-03-09,False,False,False,True,False,False
7610,Ski Safari: Adventure Time,FAMILY,4.5,48754,93000,2,1,0.99,2014-10-07,False,True,False,False,False,False
6431,Skill Tree - BL Pre Sequel,FAMILY,4.3,855,70000,1,0,0.0,2016-02-22,False,False,False,False,True,False
9205,Skin Disease,BEAUTY,4.0,1,22000,0,0,0.0,2017-08-30,False,True,False,False,False,False
6921,Skull Widget BW,PERSONALIZATION,4.5,4,17000,0,0,0.0,2018-02-28,False,True,False,False,False,False
7594,Sky Streaker - Gumball,GAME,4.3,37513,31000,2,0,0.0,2015-12-07,False,True,False,False,False,False
6837,SkyTest BU/GU Lite,BUSINESS,2.9,28,20000,0,1,17.99,2017-10-24,False,True,False,False,False,False
5579,Sleep as Android Gear Addon,HEALTH AND FITNESS,2.8,961,13000,2,0,0.0,2018-02-27,False,True,False,False,False,False
5587,Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28,121,0,0,0.0,2016-01-23,False,True,False,False,False,False
1648,SleepyTime: Bedtime Calculator,LIFESTYLE,4.4,19621,0,2,0,0.0,2016-02-27,False,True,False,False,False,False
4778,Slendrina X,GAME,4.4,12736,56000,2,0,0.0,2017-12-18,False,False,False,False,True,False
3327,Smart Keyboard Trial,TOOLS,4.1,65597,24000,2,0,0.0,2017-04-28,False,True,False,False,False,False
3442,Smart Launcher Pro 3,PERSONALIZATION,4.6,40704,0,2,1,4.49,2018-03-16,False,True,False,False,False,False
3964,Smart Launcher theme b. gold,PERSONALIZATION,4.1,291,35000,0,1,1.99,2016-10-22,False,True,False,False,False,False
10446,Smart Wi-Fi Hotspot PRO,COMMUNICATION,3.7,197,957,1,1,2.99,2016-02-10,False,True,False,False,False,False
4904,Smart-AC Universal Remote Free,FAMILY,1.8,3270,18000,2,0,0.0,2015-08-18,False,True,False,False,False,False
4059,Smash Hit,GAME,4.5,4147718,79000,2,0,0.0,2015-11-26,False,True,False,False,False,False
7853,Smokes Guide for CS:GO,FAMILY,4.3,445,29000,1,0,0.0,2017-06-01,False,True,False,False,False,False
7848,Smokes for CS:GO,FAMILY,3.9,3253,36000,2,0,0.0,2015-04-10,False,True,False,False,False,False
10063,Snes9x EX+,GAME,4.4,70351,0,2,0,0.0,2018-03-03,False,True,False,False,False,False
2705,SnipSnap Coupon App,SHOPPING,4.2,9975,18000,2,0,0.0,2018-01-22,False,True,False,False,False,False
7744,Sniper Killer Shooter,GAME,4.0,119368,19000,2,0,0.0,2017-02-21,False,False,False,False,True,False
7819,Sniper Traning for CS GO,GAME,3.2,655,14000,1,0,0.0,2016-05-18,False,False,False,False,True,False
10393,SnowMobile Parking Adventure,GAME,3.6,12257,49000,2,0,0.0,2016-09-09,False,True,False,False,False,False
7749,Snowboard Racing Free Fun Game,GAME,3.8,4552,43000,2,0,0.0,2016-10-26,False,True,False,False,False,False
531,SnpCupid Dating,DATING,3.5,1093,58000,2,0,0.0,2017-01-28,False,False,False,True,False,False
8889,Soccer Board Tactics,SPORTS,4.1,6231,89000,2,0,0.0,2018-02-09,False,True,False,False,False,False
8183,Soccer FC,SPORTS,3.9,6289,33000,2,0,0.0,2016-07-21,False,True,False,False,False,False
2551,Social network all in one 2018,SOCIAL,4.3,1403,37000,2,0,0.0,2018-01-30,False,True,False,False,False,False
821,Socrative Teacher,EDUCATION,3.9,1239,18000,2,0,0.0,2016-07-29,False,True,False,False,False,False
9065,Sokoban Land DX,FAMILY,3.9,46,20000,1,1,2.99,2018-01-29,False,True,False,False,False,False
463,SolMail - All-in-One email app,COMMUNICATION,4.3,23707,0,2,0,0.0,2017-08-09,False,True,False,False,False,False
7880,Solar CT PV System Power,PRODUCTIVITY,4.7,315,14000,1,0,0.0,2018-01-22,False,True,False,False,False,False
3515,Solid Explorer Classic,PRODUCTIVITY,4.5,49794,65000,2,0,0.0,2017-06-17,False,True,False,False,False,False
4975,Solitaire: Decked Out Ad Free,GAME,4.9,37302,35000,2,0,0.0,2017-05-08,False,True,False,False,False,False
9728,Sonic 4™ Episode I,GAME,3.7,8014,37000,2,1,2.99,2016-04-04,False,True,False,False,False,False
7151,Sonic CD Classic,GAME,4.6,26138,15000,2,0,0.0,2018-02-14,False,True,False,False,False,False
7656,Soo Co-op Mobile Banking,FINANCE,4.5,159,14000,0,0,0.0,2017-09-12,False,True,False,False,False,False
2181,Sounds for Toddlers FREE,FAMILY,4.4,6190,23000,2,0,0.0,2015-08-24,False,True,False,False,False,False
7596,Soundtrack Attack,FAMILY,4.3,96045,25000,2,0,0.0,2016-07-26,False,True,False,False,False,False
7925,Southland CU,FINANCE,3.8,109,28000,1,0,0.0,2017-07-20,False,True,False,False,False,False
7923,Space Coast CU Mobile,FINANCE,3.8,922,21000,2,0,0.0,2017-07-13,False,True,False,False,False,False
4127,Speech Therapy: F,FAMILY,1.0,1,16000,0,1,2.99,2016-10-07,False,True,False,False,False,False
7564,Speed Car CM Locker Theme,PERSONALIZATION,4.4,7519,40000,2,0,0.0,2016-01-26,False,True,False,False,False,False
7577,Speed Test - WiFi / Cellular speed test,TOOLS,4.1,24226,0,2,0,0.0,2017-06-27,False,True,False,False,False,False
4174,Speedometer with G-FORCE meter,TOOLS,3.8,415,27000,1,0,0.0,2017-06-01,False,True,False,False,False,False
6347,Spider grinder in screen funny,FAMILY,4.1,956,10000,2,0,0.0,2016-05-17,False,False,False,False,True,False
9756,Spinal Cord Surgery Doctor: Operation ER surgery,FAMILY,3.7,52,32000,1,0,0.0,2018-02-26,False,False,True,False,False,False
4326,SpongeBob Diner Dash,FAMILY,4.0,576210,48000,2,0,0.0,2013-08-22,False,True,False,False,False,False
9686,Sports Car Driving Simulator 2018,GAME,4.3,2178,57000,2,0,0.0,2018-03-28,False,True,False,False,False,False
7653,Sprig by CO-OP,FINANCE,2.9,252,18000,1,0,0.0,2017-10-11,False,True,False,False,False,False
9617,Squadron - Bullet Hell Shooter,GAME,4.2,177542,40000,2,0,0.0,2016-05-02,False,True,False,False,False,False
5759,Square Analog Clock AW-7,TOOLS,4.2,294,30000,1,0,0.0,2018-03-10,False,True,False,False,False,False
8682,Square DP For Whatsapp,PHOTOGRAPHY,4.2,67,15000,1,0,0.0,2017-03-29,False,True,False,False,False,False
4427,Stand O’Food® (Full),FAMILY,4.4,925,40000,1,1,1.99,2014-12-26,False,True,False,False,False,False
1838,Star Wars ™: DIRTY,GAME,4.5,38207,15000,2,1,9.99,2015-10-19,False,False,False,False,True,False
2236,Starfall Free & Member,FAMILY,4.2,19720,41000,2,0,0.0,2017-11-07,False,True,False,False,False,False
6271,"Starg - Gay, Same Sex, Bi",DATING,3.7,66,73000,1,0,0.0,2016-11-29,False,False,False,True,False,False
5439,Start the Hunt for the Lost Treasure,FAMILY,3.8,302,81000,1,0,0.0,2017-09-13,False,True,False,False,False,False
6877,StartPage Private Search,LIFESTYLE,4.6,10198,22000,2,0,0.0,2017-08-21,False,True,False,False,False,False
2174,Steam: Rails to Riches,FAMILY,4.2,214,67000,0,1,4.99,2017-12-13,False,True,False,False,False,False
1257,Step Counter - Calorie Counter,HEALTH AND FITNESS,4.0,1577,22000,2,0,0.0,2017-08-12,False,True,False,False,False,False
9582,Stick 'Em Up 2 Starter Edition,GAME,3.8,2102,40000,2,0,0.0,2015-09-11,False,False,True,False,False,False
987,Sticker Market: Emoji keyboard,ENTERTAINMENT,4.3,303,44000,1,0,0.0,2017-12-14,False,False,False,False,True,False
10224,Stickers for Facebook,SOCIAL,4.3,11066,10000,2,0,0.0,2018-03-13,False,True,False,False,False,False
10212,"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,87000,1,0,0.0,2016-10-23,False,False,False,False,True,False
9468,Stickman Warriors Heroes 2,GAME,4.4,13714,41000,2,0,0.0,2017-04-15,False,False,True,False,False,False
5806,Stickman and Axe,GAME,4.4,69,28000,1,0,0.0,2017-11-25,False,False,False,False,True,False
3539,Sticky Note + : Sync Notes,PRODUCTIVITY,4.2,21507,66000,2,0,0.0,2017-08-31,False,True,False,False,False,False
7604,StirFry Stunts - We Bare Bears,GAME,4.5,121533,63000,2,0,0.0,2016-03-24,False,True,False,False,False,False
10297,Story Time FD,FAMILY,5.0,2,42000,0,0,0.0,2016-03-25,False,False,True,False,False,False
2115,Strawberry Shortcake BerryRush,FAMILY,4.3,525552,48000,2,0,0.0,2017-10-15,False,True,False,False,False,False
9936,Strawberry Shortcake Ice Cream Island,FAMILY,4.2,32200,15000,2,0,0.0,2017-11-06,False,True,False,False,False,False
2606,Stream - Live Video Community,SOCIAL,4.1,6388,0,2,0,0.0,2017-12-05,False,False,False,False,True,False
9088,Street Skater 3D,GAME,3.6,120852,21000,2,0,0.0,2017-10-24,False,False,False,False,True,False
5462,Study AP World History,FAMILY,4.6,513,16000,1,0,0.0,2016-07-18,False,True,False,False,False,False
810,Study Checker,EDUCATION,4.2,3816,26000,2,0,0.0,2016-05-04,False,True,False,False,False,False
9311,StudyLock - Education First,PARENTING,4.1,27,46000,0,0,0.0,2017-10-12,False,True,False,False,False,False
10112,Sudoku Master,GAME,4.4,58387,33000,2,0,0.0,2013-12-13,False,True,False,False,False,False
5931,Sufara.ba,FAMILY,4.9,285,25000,1,0,0.0,2018-01-05,False,True,False,False,False,False
527,Sugar Daddy Dating App,DATING,2.5,277,57000,2,0,0.0,2017-12-04,False,False,False,True,False,False
5858,Sun & Moon AR Locator,WEATHER,3.3,115,51000,1,0,0.0,2017-02-23,False,True,False,False,False,False
3421,Sun Rise Free Live Wallpaper,PERSONALIZATION,4.3,86481,86000,2,0,0.0,2018-01-31,False,True,False,False,False,False
5552,Super AR,FAMILY,3.8,410,28000,1,0,0.0,2017-12-18,False,False,False,False,True,False
8783,Super Dr. Parking 3D,FAMILY,4.0,4518,41000,2,0,0.0,2017-12-17,False,True,False,False,False,False
3296,Super Flashlight + LED,TOOLS,4.3,54207,44000,2,0,0.0,2017-07-11,False,True,False,False,False,False
1543,Super Funny Ringtones 2018 🔔,LIBRARIES AND DEMO,4.5,1703,22000,2,0,0.0,2018-03-01,False,True,False,False,False,False
4360,Super Hero M Craft Run,GAME,3.7,303,38000,2,0,0.0,2017-07-12,False,True,False,False,False,False
6971,Super Jabber Jump,GAME,4.3,85882,23000,2,0,0.0,2017-11-07,False,True,False,False,False,False
7962,"Super Resume Builder Pro, CV",BUSINESS,4.4,244,69000,0,1,4.99,2017-08-17,False,True,False,False,False,False
9450,Super Sport Car Simulator,FAMILY,4.2,58553,50000,2,0,0.0,2016-12-25,False,True,False,False,False,False
200,SuperLivePro,BUSINESS,4.3,46353,21000,2,0,0.0,2016-04-13,False,True,False,False,False,False
2889,SuperPhoto - Effects & Filters,PHOTOGRAPHY,4.1,43296,0,2,0,0.0,2017-09-20,False,True,False,False,False,False
3315,SuperVPN Free VPN Client,TOOLS,4.3,576454,61000,2,0,0.0,2018-02-05,False,True,False,False,False,False
9710,Superbrothers Sword & Sworcery,GAME,4.4,11023,16000,2,1,3.99,2018-01-26,False,False,False,False,True,False
9738,Superhero Doctor 2 -ER Surgery,FAMILY,4.0,39647,72000,2,0,0.0,2017-09-30,False,False,True,False,False,False
9748,Superhero Doctor 3 ER Surgery,FAMILY,4.2,2801,50000,2,0,0.0,2017-03-22,False,True,False,False,False,False
7640,Supermarket Cashier Kids Games,FAMILY,3.6,32416,0,2,0,0.0,2017-07-10,False,True,False,False,False,False
2130,Supermarket Manager: Cashier Simulator Kids Games,FAMILY,4.0,15489,60000,2,0,0.0,2017-10-11,False,True,False,False,False,False
5348,Surah Al-Waqiah,BOOKS AND REFERENCE,4.7,1201,29000,2,0,0.0,2015-06-24,False,True,False,False,False,False
7601,Surely You Quest - Magiswords,FAMILY,4.6,43314,83000,2,0,0.0,2017-06-20,False,False,True,False,False,False
10372,Survival Prison Escape v2: Free Action Game,FAMILY,4.1,44027,52000,2,0,0.0,2018-02-21,False,False,False,True,False,False
8609,Svenska Dagbladet,NEWS AND MAGAZINES,2.6,820,0,2,0,0.0,2018-02-13,False,True,False,False,False,False
2877,Sweet Camera,PHOTOGRAPHY,4.4,71898,23000,2,0,0.0,2017-10-10,False,True,False,False,False,False
2173,SweetLand — Family Board Game,FAMILY,4.2,38,47000,0,1,0.99,2014-11-14,False,True,False,False,False,False
7555,Swift Dark CM / CM13 Theme,PERSONALIZATION,4.7,1500,41000,1,1,1.99,2017-01-05,False,True,False,False,False,False
2145,Sworkit Kids - Fitness Meets Fun,FAMILY,4.7,9856,55000,2,0,0.0,2016-02-02,False,True,False,False,False,False
10836,Sya9a Maroc - FR,FAMILY,4.5,38,53000,0,0,0.0,2017-07-25,False,True,False,False,False,False
4103,Synd e-Passbook,FINANCE,4.3,9400,61000,2,0,0.0,2016-05-12,False,True,False,False,False,False
7062,Südtirol2Go,MAPS AND NAVIGATION,3.3,555,31000,1,0,0.0,2017-12-20,False,True,False,False,False,False
4596,T Uploader,FAMILY,4.1,75,22000,1,0,0.0,2017-11-24,False,True,False,False,False,False
4604,T-Mobile Content Transfer,PRODUCTIVITY,4.1,370,29000,2,0,0.0,2018-01-25,False,True,False,False,False,False
4597,T-Mobile DIGITS,COMMUNICATION,3.0,1820,33000,2,0,0.0,2018-02-15,False,True,False,False,False,False
9447,TAMAGO Monsters Returns,GAME,4.1,104583,37000,2,0,0.0,2016-08-18,False,True,False,False,False,False
9182,TANGEDCO Mobile App (Official),BUSINESS,3.3,2915,33000,2,0,0.0,2017-11-03,False,True,False,False,False,False
9378,TAXI DRIVER,FAMILY,3.7,7203,32000,2,0,0.0,2016-01-11,False,True,False,False,False,False
9890,TAXLANDIA,FAMILY,1.9,141,65000,0,0,0.0,2018-03-06,False,True,False,False,False,False
7063,TFO BZ Lessons,FAMILY,4.4,75,37000,0,0,0.0,2017-04-28,False,True,False,False,False,False
5391,THE KING OF FIGHTERS-A 2012(F),GAME,4.4,406511,21000,2,0,0.0,2016-10-21,False,False,False,False,True,False
2178,THE aMAZEing Labyrinth,FAMILY,3.9,1615,12000,1,1,4.99,2016-02-09,False,True,False,False,False,False
7204,TI-84 CE Graphing Calculator Manual TI 84,FAMILY,5.0,1,27000,0,1,4.99,2018-03-28,False,True,False,False,False,False
4985,TIMBER AD FILTER - Very useful ad block app,PRODUCTIVITY,3.8,1343,90000,2,0,0.0,2018-03-12,False,True,False,False,False,False
9219,TN Electricity (TNEB),LIFESTYLE,3.9,73,38000,1,0,0.0,2016-12-21,False,True,False,False,False,False
9229,TN Patta Citta & EC,BOOKS AND REFERENCE,3.8,48,15000,1,0,0.0,2018-03-27,False,True,False,False,False,False
9225,"TN Patta, Chitta, EC",TOOLS,4.1,633,38000,2,0,0.0,2016-10-21,False,True,False,False,False,False
9203,TNEB,BUSINESS,3.8,1777,948,2,0,0.0,2014-05-18,False,True,False,False,False,False
9204,TNEB Bill Checker / TNEB Bill Status,FINANCE,2.5,2,50000,0,0,0.0,2018-03-03,False,True,False,False,False,False
9202,TNEB Quick Pay Easy,FINANCE,4.5,28,14000,1,0,0.0,2018-01-29,False,False,False,False,True,False
9208,TNEB Reading,TOOLS,4.1,28,25000,1,0,0.0,2017-10-19,False,True,False,False,False,False
6687,TV Guide BR Gold,FAMILY,4.4,544,0,0,1,1.49,2017-08-20,False,True,False,False,False,False
5013,TV.AE,FAMILY,3.9,109,75000,1,0,0.0,2017-09-21,False,True,False,False,False,False
5347,Taha Al Junaid Quran Mp3,LIFESTYLE,4.6,518,42000,1,0,0.0,2017-03-25,False,True,False,False,False,False
10447,"Talkie - Wi-Fi Calling, Chats, File Sharing",COMMUNICATION,4.2,4838,0,2,0,0.0,2018-01-06,False,True,False,False,False,False
10453,"Talkie Pro - Wi-Fi Calling, Chats, File Sharing",COMMUNICATION,4.5,201,0,0,1,2.99,2018-01-06,False,True,False,False,False,False
6123,Talking Boyfriend,FAMILY,2.9,1073,28000,2,0,0.0,2016-08-28,False,True,False,False,False,False
7683,"Talking Pictures: Autism, CP",MEDICAL,3.9,22,801,0,0,0.0,2017-03-06,False,True,False,False,False,False
9434,Tamago Tap Clicker Egg,FAMILY,3.6,209,16000,1,0,0.0,2016-10-19,False,True,False,False,False,False
9422,Tamago egg,GAME,3.0,49,71000,0,0,0.0,2017-10-31,False,True,False,False,False,False
9212,Tamilnadu Electricity Info,TOOLS,3.6,216,811,1,0,0.0,2014-11-09,False,True,False,False,False,False
9435,Tap The Easter Egg!,FAMILY,3.2,111,33000,0,0,0.0,2016-03-18,False,True,False,False,False,False
2369,Tarascon Pharmacopoeia,MEDICAL,4.4,275,58000,1,0,0.0,2018-03-16,False,False,True,False,False,False
818,TeachersPayTeachers,EDUCATION,3.8,828,0,2,0,0.0,2017-10-01,False,True,False,False,False,False
7926,Tech CU Card Manager,FINANCE,1.0,2,72000,0,0,0.0,2017-07-25,False,True,False,False,False,False
7554,Technology CM Locker Theme,PERSONALIZATION,4.4,10093,55000,2,0,0.0,2016-02-26,False,True,False,False,False,False
2185,Tee and Mo Bath Time Free,FAMILY,3.6,418,97000,2,0,0.0,2016-11-07,False,True,False,False,False,False
6448,Teen Patti by BL Games,GAME,4.1,496,39000,2,0,0.0,2017-01-31,False,False,False,False,True,False
2528,TelaDoc,MEDICAL,4.7,6,13000,0,0,0.0,2018-03-31,False,True,False,False,False,False
1576,Telstra,LIFESTYLE,3.0,4260,63000,2,0,0.0,2017-08-08,False,True,False,False,False,False
3052,Tennis Livescore Widget,SPORTS,4.1,361,22000,1,0,0.0,2016-10-13,False,True,False,False,False,False
7223,Terminal Emulator for Android,TOOLS,4.4,113951,551,2,0,0.0,2015-04-15,False,True,False,False,False,False
7406,Test de Inteligencia CI,FAMILY,2.9,21,21000,0,0,0.0,2015-05-11,False,True,False,False,False,False
7627,Tetrobot and Co.,FAMILY,4.5,709,18000,0,1,2.99,2015-04-20,False,True,False,False,False,False
9969,Texas Hold'em EV Calculator,TOOLS,3.7,6,13000,0,0,0.0,2015-11-08,False,True,False,False,False,False
9590,Texas Hold'em Poker,GAME,3.6,12846,14000,2,0,0.0,2017-12-29,False,False,False,False,True,False
9609,Texas Holdem Poker,GAME,4.0,127831,26000,2,0,0.0,2017-12-20,False,False,False,False,True,False
9604,Texas Holdem Poker Pro,GAME,4.5,114479,26000,2,0,0.0,2017-12-20,False,False,False,False,True,False
9584,Texas Hold’em Poker + | Social,GAME,3.5,4416,59000,2,0,0.0,2017-01-18,False,False,False,False,True,False
10,Text on Photo - Fonteee,ART AND DESIGN,4.4,13880,28000,2,0,0.0,2017-10-27,False,True,False,False,False,False
723,Thai Handwriting,EDUCATION,4.3,3168,19000,2,0,0.0,2017-10-26,False,True,False,False,False,False
6564,Thai Sic Bo,GAME,4.1,14283,42000,2,0,0.0,2017-10-01,False,False,False,False,True,False
5583,The Aether: Life as a God,FAMILY,4.1,1407,34000,2,0,0.0,2018-03-12,False,False,True,False,False,False
5149,The Ah Yeah! Button,FAMILY,3.0,30,318,0,0,0.0,2013-10-01,False,True,False,False,False,False
5181,The Artificial Intelligence Project (A.I. Chat),FAMILY,3.0,76,39000,0,1,1.99,2018-03-29,False,True,False,False,False,False
7433,The CJ Rubric,HEALTH AND FITNESS,5.0,5,43000,0,0,0.0,2017-12-05,False,True,False,False,False,False
8376,The DG Buddy,BUSINESS,3.7,3,11000,0,1,2.49,2014-06-30,False,True,False,False,False,False
8327,The Divine Feminine App: the DF App,LIFESTYLE,5.0,8,67000,0,0,0.0,2016-05-16,False,True,False,False,False,False
10589,The Florida Trail Guide,TRAVEL AND LOCAL,4.3,100,13000,0,0,0.0,2017-04-01,False,True,False,False,False,False
4692,The Grand Bike V,FAMILY,3.8,3478,95000,2,0,0.0,2018-02-24,False,True,False,False,False,False
7415,The Grand Wars: San Andreas,GAME,3.9,29990,96000,2,0,0.0,2017-12-08,False,False,False,False,True,False
9708,The Great Wobo Escape Ep. 1,GAME,4.2,5449,20000,2,0,0.0,2016-09-13,False,False,True,False,False,False
9717,The Great Wobo Escape Ep.1,FAMILY,4.3,11,20000,0,1,1.99,2016-05-03,False,False,True,False,False,False
5411,The Hunt for the Lost Treasure,FAMILY,4.6,7148,81000,2,1,2.99,2017-09-13,False,True,False,False,False,False
10635,"The Ledger - Lakeland, Florida",NEWS AND MAGAZINES,4.6,89,57000,0,0,0.0,2018-02-17,False,True,False,False,False,False
10003,The List,NEWS AND MAGAZINES,3.5,66,12000,1,0,0.0,2017-06-01,False,True,False,False,False,False
8410,The Lost Lands:DH Lite,FAMILY,4.3,1130,48000,1,0,0.0,2015-04-03,False,False,False,False,True,False
3518,The Maner,PRODUCTIVITY,4.2,53015,22000,2,0,0.0,2017-11-12,False,True,False,False,False,False
4446,The Maze Runner,GAME,4.0,428268,22000,2,0,0.0,2015-09-14,False,True,False,False,False,False
4424,The Noise-O-Meter,FAMILY,4.0,1699,72000,2,0,0.0,2017-10-18,False,True,False,False,False,False
5775,The Pursuit of God,BOOKS AND REFERENCE,4.8,6,16000,0,0,0.0,2017-02-14,False,True,False,False,False,False
3028,The Rules of Golf,SPORTS,4.3,926,93000,2,0,0.0,2018-01-17,False,True,False,False,False,False
10839,The SCP Foundation DB fr nn5n,BOOKS AND REFERENCE,4.5,114,0,0,0,0.0,2015-01-19,False,False,False,True,False,False
8887,The Secret Daily Teachings,LIFESTYLE,4.3,206,32000,0,1,4.99,2018-02-11,False,True,False,False,False,False
4615,The T Factor,EVENTS,4.8,48,13000,0,0,0.0,2017-09-26,False,True,False,False,False,False
306,The Vietnam Story - Fun Stories,COMICS,4.5,438,34000,1,0,0.0,2017-12-27,False,True,False,False,False,False
8196,The Visitor,GAME,4.1,39895,25000,2,0,0.0,2018-01-02,False,False,False,True,False,False
9718,The Visitor: Ep.1 - Kitty Cat Carnage,GAME,4.4,3017,39000,2,0,0.0,2018-01-02,False,False,False,True,False,False
9709,The Visitor: Ep.2 - Sleepover Slaughter,GAME,4.3,5731,31000,2,0,0.0,2018-01-02,False,False,False,True,False,False
