,App,Category,Rating,Reviews,Size,Label,Paid,Price,Last Updated,Adults only 18+,Everyone,Everyone 10+,Mature 17+,Teen,Unrated
7773,Ultimate Calculator for CR,PRODUCTIVITY,3.7,7389,41000,2,0,0.0,2017-03-15,False,True,False,False,False,False
7807,Ultimate Chest Tracker,PRODUCTIVITY,4.5,40328,23000,2,0,0.0,2016-10-17,False,True,False,False,False,False
6784,Ultimate Control BT,BUSINESS,4.6,14,43000,0,0,0.0,2018-06-06,False,True,False,False,False,False
8252,Ultimate DC Challenge,GAME,4.5,937,35000,1,0,0.0,2017-10-19,False,True,False,False,False,False
3542,Ultimate Notepad,PRODUCTIVITY,4.0,10643,0,2,0,0.0,2018-05-19,False,True,False,False,False,False
7817,Ultimate Quiz for CS:GO - Skins | Cases | Players,GAME,4.5,2526,22000,2,0,0.0,2018-02-14,False,True,False,False,False,False
5767,Ultimate Watch 2 watch face,PERSONALIZATION,4.6,285,0,1,1,0.99,2018-06-04,False,True,False,False,False,False
7205,Ultra CE calculator,SPORTS,4.2,28,73000,0,0,0.0,2018-06-17,False,True,False,False,False,False
5903,Ultrasound A-Z,FAMILY,4.5,112,39000,1,0,0.0,2018-06-05,False,True,False,False,False,False
4216,Ulysse Speedometer Pro,AUTO AND VEHICLES,4.6,4140,0,1,1,1.99,2018-05-13,False,True,False,False,False,False
3568,Unclouded - Cloud Manager,PRODUCTIVITY,4.1,6850,11000,2,0,0.0,2016-08-08,False,True,False,False,False,False
5496,Undead Assault,GAME,4.3,4704,37000,2,0,0.0,2015-11-04,False,False,True,False,False,False
2820,Unicorn Photo,PHOTOGRAPHY,3.7,3362,0,2,0,0.0,2018-05-22,False,True,False,False,False,False
10778,Union League,FAMILY,4.0,939,38000,1,0,0.0,2018-06-08,False,True,False,False,False,False
3309,Unit Converter Pro,TOOLS,4.5,12718,0,2,0,0.0,2018-03-05,False,True,False,False,False,False
7243,Unity CF,LIFESTYLE,5.0,5,83000,0,0,0.0,2016-04-12,False,True,False,False,False,False
4934,Universal AC Remote Control Simulator,FAMILY,3.0,119,39000,1,0,0.0,2017-12-22,False,True,False,False,False,False
948,Universal Kids,ENTERTAINMENT,3.6,1968,21000,2,0,0.0,2018-05-24,False,True,False,False,False,False
5314,University of Alabama,FAMILY,4.5,302,30000,1,0,0.0,2017-11-30,False,True,False,False,False,False
10613,University of Florida,FAMILY,4.0,168,76000,1,0,0.0,2017-10-02,False,True,False,False,False,False
925,Univision NOW - Live TV and On Demand,ENTERTAINMENT,4.0,22998,0,2,0,0.0,2018-06-27,False,False,False,False,True,False
6082,Unseen - No Last Seen,TOOLS,4.4,103909,92000,2,0,0.0,2018-05-11,False,True,False,False,False,False
9063,Unstoppaball DX,FAMILY,4.2,5,40000,0,1,1.49,2014-05-20,False,True,False,False,False,False
3798,Updates for Samsung - Android Update Versions,NEWS AND MAGAZINES,4.0,80368,0,2,0,0.0,2018-05-17,False,True,False,False,False,False
8910,Upgrade for Android DU Master,TOOLS,3.6,12993,52000,2,0,0.0,2017-01-09,False,True,False,False,False,False
6016,Upohar BD,BUSINESS,3.4,9,17000,0,0,0.0,2016-10-08,False,True,False,False,False,False
9681,Urban Car Simulator,FAMILY,4.2,23292,20000,2,0,0.0,2017-09-19,False,True,False,False,False,False
3168,Urbanspoon Restaurant Reviews,TRAVEL AND LOCAL,4.2,35560,13000,2,0,0.0,2016-07-05,False,True,False,False,False,False
66,Used Cars Mexico,AUTO AND VEHICLES,4.0,190,25000,1,0,0.0,2016-10-14,False,True,False,False,False,False
4706,V BTS Wallpaper,PERSONALIZATION,4.7,127,95000,0,0,0.0,2018-05-04,False,True,False,False,False,False
4674,V Made,BOOKS AND REFERENCE,4.3,241,20000,2,0,0.0,2018-02-13,False,True,False,False,False,False
4704,V for Vampire - Free,FAMILY,4.3,2772,35000,2,0,0.0,2014-09-20,False,False,False,False,True,False
4677,V for Voodoo,GAME,4.2,16876,59000,2,0,0.0,2018-06-28,False,False,False,False,True,False
4687,V-CUBE Seminar Mobile,BUSINESS,4.3,542,30000,2,0,0.0,2018-04-17,False,True,False,False,False,False
4693,V.360° Camera,PHOTOGRAPHY,3.3,582,28000,2,0,0.0,2015-09-11,False,True,False,False,False,False
9921,VAT Checker for EU company,BUSINESS,4.7,78,0,0,0,0.0,2017-01-24,False,True,False,False,False,False
7634,VCalendar - VenkatRama and Co,LIFESTYLE,4.3,87,39000,1,0,0.0,2018-03-16,False,True,False,False,False,False
9364,VITEK EH DVR Viewer (Pro),TOOLS,3.5,78,33000,1,0,0.0,2013-10-11,False,True,False,False,False,False
6236,VIVA BH,TOOLS,4.0,2055,26000,2,0,0.0,2018-04-09,False,True,False,False,False,False
9011,VMAX IP Plus Mobile Client,BUSINESS,2.0,9,34000,0,0,0.0,2017-06-09,False,True,False,False,False,False
6758,VOLT DROP CALCULATOR BS 7671,TOOLS,3.9,71,11000,1,0,0.0,2016-01-26,False,True,False,False,False,False
3689,VPlayer,VIDEO PLAYERS,3.6,5639,0,2,0,0.0,2018-04-12,False,True,False,False,False,False
5104,VR AG Racing for Cardboard,GAME,3.4,13,27000,0,0,0.0,2016-09-29,False,True,False,False,False,False
908,"VRV: Anime, game videos & more",ENTERTAINMENT,3.9,15254,0,2,0,0.0,2018-06-19,False,False,False,False,True,False
3125,VZ Navigator,TRAVEL AND LOCAL,4.0,16101,0,2,0,0.0,2018-01-22,False,True,False,False,False,False
3139,VZ Navigator for Galaxy S4,TRAVEL AND LOCAL,3.0,2750,39000,2,0,0.0,2018-01-22,False,True,False,False,False,False
3135,VZ Navigator for Tablets,TRAVEL AND LOCAL,3.6,285,39000,2,0,0.0,2018-01-22,False,True,False,False,False,False
7008,Valentines love color by number-Pixel art coloring,FAMILY,4.4,767,18000,2,0,0.0,2018-02-23,False,True,False,False,False,False
1578,Van Nien 2018 - Lich Van su & Lich Am,LIFESTYLE,4.4,3829,23000,2,0,0.0,2018-06-01,False,True,False,False,False,False
1603,Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,0,2,0,0.0,2018-03-20,False,True,False,False,False,False
2253,Vargo Anesthesia Mega App,MEDICAL,4.6,92,32000,0,1,79.99,2018-06-18,False,True,False,False,False,False
4043,Vector,GAME,4.4,3058687,89000,2,0,0.0,2016-07-18,False,False,True,False,False,False
3622,Vegetable Fun,PARENTING,3.9,3182,46000,2,0,0.0,2018-06-15,False,True,False,False,False,False
6040,Vehicle Case Checker BD,TOOLS,3.7,29,33000,1,0,0.0,2017-07-13,False,True,False,False,False,False
2260,VeinSeek,MEDICAL,2.5,79,0,0,1,3.99,2017-12-06,False,True,False,False,False,False
4442,Verdad o Reto,SOCIAL,3.8,826,51000,2,0,0.0,2018-05-10,False,False,False,False,True,False
9246,Victoria EC,TOOLS,5.0,5,38000,0,0,0.0,2018-03-30,False,True,False,False,False,False
5983,"Victoria, BC | Tour City",TRAVEL AND LOCAL,4.3,20,15000,0,0,0.0,2016-08-02,False,True,False,False,False,False
4684,VidPlay,VIDEO PLAYERS,4.2,3546,37000,2,0,0.0,2018-05-27,False,True,False,False,False,False
446,Video Caller Id,COMMUNICATION,4.2,15287,17000,2,0,0.0,2018-01-24,False,True,False,False,False,False
10225,Video Download For FB,TOOLS,4.3,444,16000,2,0,0.0,2017-07-14,False,True,False,False,False,False
10226,Video Downloader for FB : Video Download with Link,VIDEO PLAYERS,4.5,1060,32000,2,0,0.0,2017-12-20,False,True,False,False,False,False
9524,Video Maker with Photo and Music,PHOTOGRAPHY,4.3,4871,30000,2,0,0.0,2018-03-19,False,True,False,False,False,False
10223,Videos downloader for Facebook:fast fb video saver,VIDEO PLAYERS,4.3,20,51000,0,0,0.0,2018-04-27,False,True,False,False,False,False
7110,Viking CB Radios,BUSINESS,4.3,6,15000,0,0,0.0,2017-05-24,False,True,False,False,False,False
5790,Vikings Stickman Axe Fighting,GAME,4.2,924,43000,2,0,0.0,2017-10-21,False,True,False,False,False,False
5380,Vikings: an Archer's Journey,GAME,4.5,10256,39000,2,0,0.0,2017-12-11,False,True,False,False,False,False
8270,Villains vs Superheroes,FAMILY,4.3,128,22000,1,0,0.0,2017-09-12,False,True,False,False,False,False
7567,Vintage Flower CM Locker Theme,PERSONALIZATION,4.3,2910,23000,2,0,0.0,2016-01-24,False,True,False,False,False,False
6121,Virtual Boyfriend Chat,FAMILY,2.4,407,306,1,0,0.0,2017-04-11,False,False,False,True,False,False
9759,Virtual Brain Surgery Simulator : Kid ER Emergency,FAMILY,3.8,20,55000,0,0,0.0,2018-02-23,False,False,False,False,True,False
5425,Virtual Cigarette Smoking (prank),FAMILY,3.7,29838,0,2,0,0.0,2018-06-28,False,False,False,True,False,False
8466,Virtual DJ Mixer,TOOLS,4.2,2013,16000,2,0,0.0,2017-05-18,False,True,False,False,False,False
10074,Virtual Dice EX,GAME,4.3,40,36000,0,0,0.0,2016-03-15,False,True,False,False,False,False
5203,Virtual Eye AI,TOOLS,4.4,26,38000,0,0,0.0,2018-05-27,False,True,False,False,False,False
9764,Virtual Mom Surgery Doctor : ER Emergency Hospital,FAMILY,4.0,1130,77000,2,0,0.0,2018-05-15,False,False,False,False,True,False
9403,Virtual Mother Surgery Doctor : Emergency Hospital,FAMILY,3.9,70,61000,1,0,0.0,2018-05-30,False,False,False,False,True,False
7108,Virtual Walkie Talkie,COMMUNICATION,3.8,21785,25000,2,0,0.0,2015-08-13,False,True,False,False,False,False
5410,Virtual lover,FAMILY,4.6,45771,28000,2,0,0.0,2018-06-08,False,False,False,True,False,False
8184,Visage Lab – face retouch,PHOTOGRAPHY,3.5,49523,0,2,0,0.0,2016-10-05,False,True,False,False,False,False
2276,Visual Anatomy 2,MEDICAL,4.4,576,0,0,1,2.49,2017-08-05,False,True,False,False,False,False
7984,VisualCV Resume Builder,BUSINESS,4.6,2555,16000,2,0,0.0,2017-06-02,False,True,False,False,False,False
8481,Visuelles Wörterbuch Audio-App,FAMILY,3.1,192,66000,1,0,0.0,2017-07-07,False,True,False,False,False,False
9398,Voice Changer,FAMILY,4.1,138050,57000,2,0,0.0,2018-04-19,False,True,False,False,False,False
9535,Voice Lock Screen,LIFESTYLE,3.7,6667,27000,2,0,0.0,2018-04-02,False,True,False,False,False,False
4461,Volume Slider Like Android P Volume Control,TOOLS,4.1,1129,17000,1,1,0.99,2018-06-30,False,True,False,False,False,False
7209,Volvo CE Insider,BUSINESS,4.2,45,24000,0,0,0.0,2018-03-16,False,True,False,False,False,False
470,Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23000,2,0,0.0,2016-09-28,False,True,False,False,False,False
8269,Vote 4 DC,TOOLS,4.1,46,61000,0,0,0.0,2016-09-21,False,True,False,False,False,False
8538,Vuze Torrent Downloader,VIDEO PLAYERS,4.1,24565,55000,2,0,0.0,2016-03-04,False,True,False,False,False,False
4719,W - Weather Forecast & Animated Radar Maps,WEATHER,4.2,29,35000,0,0,0.0,2018-04-23,False,True,False,False,False,False
4726,W Box VMS,VIDEO PLAYERS,1.9,105,91000,1,0,0.0,2017-01-09,False,True,False,False,False,False
4728,W Box VMS HD,VIDEO PLAYERS,2.5,24,16000,0,0,0.0,2017-01-04,False,True,False,False,False,False
4716,W Pro - Weather Forecast & Animated Weather Maps,WEATHER,3.8,11,29000,0,1,1.99,2018-04-23,False,True,False,False,False,False
4721,W-History Standalone,SOCIAL,3.2,38,15000,0,1,0.99,2018-03-09,False,True,False,False,False,False
8296,WDAMAGE: Car Crash Engine,GAME,3.8,47386,96000,2,0,0.0,2018-06-06,False,True,False,False,False,False
3743,WE,NEWS AND MAGAZINES,3.8,18818,0,2,0,0.0,2018-06-26,False,False,True,False,False,False
4730,WIFI WPS WPA TESTER,TOOLS,4.3,352097,67000,2,0,0.0,2018-06-12,False,True,False,False,False,False
9480,WIZARD Card Game,GAME,4.0,48,41000,0,1,1.99,2014-12-15,False,True,False,False,False,False
8861,WPBS-DT,FAMILY,5.0,3,63000,0,0,0.0,2015-04-03,False,True,False,False,False,False
945,WWE,ENTERTAINMENT,4.5,736864,20000,2,0,0.0,2018-01-19,False,False,False,False,True,False
4658,Waiting For U Launcher Theme,PERSONALIZATION,4.4,5599,48000,2,0,0.0,2016-07-23,False,True,False,False,False,False
9242,Walk Freely (Ec Shlire),TOOLS,4.7,62,23000,0,0,0.0,2017-11-13,False,True,False,False,False,False
1293,Walking: Pedometer diet,HEALTH AND FITNESS,3.7,1861,15000,2,0,0.0,2018-06-18,False,True,False,False,False,False
1499,Wall Decorating Ideas,HOUSE AND HOME,3.9,6631,55000,2,0,0.0,2015-03-11,False,True,False,False,False,False
1111,"WalletHub - Free Credit Score, Report & Monitoring",FINANCE,4.7,1311,93000,1,0,0.0,2018-06-19,False,True,False,False,False,False
8157,Wallpaper.cz,PHOTOGRAPHY,4.9,7,22000,0,0,0.0,2015-07-11,False,True,False,False,False,False
5280,Wallpapers AK 47 Guns,PERSONALIZATION,4.5,37,15000,0,0,0.0,2017-02-26,False,False,False,False,True,False
10656,Wallpapers FN SCAR H,PERSONALIZATION,5.0,4,92000,0,0,0.0,2018-04-12,False,False,False,False,True,False
3422,Wallpapers HD,PERSONALIZATION,4.6,484981,21000,2,0,0.0,2016-11-28,False,True,False,False,False,False
10482,Wallpapers Toyota FJ Cruiser,PERSONALIZATION,4.2,78,10000,1,0,0.0,2016-06-20,False,True,False,False,False,False
10405,Wallpapers Volvo FH 16 Trucks,PERSONALIZATION,4.2,13,15000,0,0,0.0,2016-06-18,False,False,False,False,True,False
10420,Wallpapers Volvo FH Truck,PERSONALIZATION,4.2,4,14000,0,0,0.0,2016-07-31,False,False,False,False,True,False
1106,Walmart MoneyCard,FINANCE,4.2,6148,10000,2,0,0.0,2018-06-01,False,True,False,False,False,False
2766,Wanelo Shopping,SHOPPING,4.6,94205,65000,2,0,0.0,2018-06-13,False,True,False,False,False,False
595,WannaMeet – Dating & Chat App,DATING,4.1,6701,11000,2,0,0.0,2018-06-29,False,False,False,True,False,False
4817,War Z 2,FAMILY,4.5,97071,87000,2,0,0.0,2018-04-03,False,False,False,False,True,False
5744,Watch AW-7,TOOLS,4.2,249,30000,1,0,0.0,2018-03-17,False,True,False,False,False,False
6897,Watch Face BW Inter,PERSONALIZATION,3.1,112,88000,0,1,0.99,2017-04-26,False,True,False,False,False,False
5252,Watch Face Swiss AJ-6,PERSONALIZATION,4.1,21,36000,0,1,0.99,2017-09-20,False,True,False,False,False,False
3016,WatchESPN,SPORTS,4.1,288809,66000,2,0,0.0,2017-09-27,False,True,False,False,False,False
1369,Water Drink Reminder,HEALTH AND FITNESS,4.6,524299,0,2,0,0.0,2018-06-29,False,True,False,False,False,False
3395,Water Droplets Keyboard Theme,PERSONALIZATION,4.1,398,68000,2,0,0.0,2018-06-29,False,True,False,False,False,False
3394,Water Garden Live Wallpaper,PERSONALIZATION,4.6,66453,14000,2,0,0.0,2018-04-10,False,True,False,False,False,False
6966,Water Surfer Floating BMX Bicycle Rider Racing,FAMILY,4.4,551,38000,2,0,0.0,2017-07-03,False,True,False,False,False,False
9998,Water Surfer Racing In Moto,GAME,4.3,2233,36000,2,0,0.0,2018-02-28,False,True,False,False,False,False
3413,Waterfall Live Wallpaper,PERSONALIZATION,4.1,112977,13000,2,0,0.0,2018-05-22,False,True,False,False,False,False
2817,Waterfall Photo Frames,PHOTOGRAPHY,4.5,10349,11000,2,0,0.0,2017-07-29,False,True,False,False,False,False
4853,Wave Z Live Wallpaper,PERSONALIZATION,4.2,63699,23000,2,0,0.0,2015-09-21,False,False,False,False,True,False
5337,We're Working Out - Al Kavadlo,HEALTH AND FITNESS,4.3,979,0,1,0,0.0,2017-12-24,False,True,False,False,False,False
10452,WeFi - Free Fast WiFi Connect & Find Wi-Fi Map,COMMUNICATION,4.0,13469,51000,2,0,0.0,2018-06-05,False,True,False,False,False,False
5444,Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,598975,39000,2,0,0.0,2018-01-17,False,True,False,False,False,False
5291,Weapon AK-74 Live Wallpaper,PERSONALIZATION,3.3,25,46000,0,0,0.0,2017-03-28,False,True,False,False,False,False
5297,Weapons simulator AK-47,FAMILY,4.1,21,26000,0,0,0.0,2017-05-15,False,True,False,False,False,False
3644,Weather,WEATHER,4.2,18773,12000,2,0,0.0,2018-05-24,False,True,False,False,False,False
4725,Weather & Clock Widget for Android,WEATHER,4.4,2371543,11000,2,0,0.0,2018-06-04,False,True,False,False,False,False
7036,Weather BZ,WEATHER,4.4,8433,56000,2,0,0.0,2018-06-06,False,True,False,False,False,False
3637,Weather Crave,WEATHER,4.2,133338,44000,2,0,0.0,2018-06-26,False,True,False,False,False,False
4133,Weather Live,WEATHER,4.5,76593,0,2,1,5.99,2017-11-21,False,True,False,False,False,False
3658,Weather Live Pro,WEATHER,4.8,17493,11000,2,1,4.49,2018-04-20,False,True,False,False,False,False
3635,Weather Radar Widget,WEATHER,4.3,18194,32000,2,0,0.0,2017-06-28,False,True,False,False,False,False
3630,"Weather by WeatherBug: Forecast, Radar & Alerts",WEATHER,4.5,981995,0,2,0,0.0,2018-06-07,False,True,False,False,False,False
3627,Weather forecast,WEATHER,4.8,159455,10000,2,0,0.0,2018-05-08,False,True,False,False,False,False
4976,"WeatherClear - Ad-free Weather, Minute forecast",WEATHER,4.5,3252,38000,1,0,0.0,2017-06-25,False,True,False,False,False,False
426,Web Browser,COMMUNICATION,4.2,10965,23000,2,0,0.0,2015-02-02,False,True,False,False,False,False
2564,Web Browser & Fast Explorer,SOCIAL,4.4,54768,26000,2,0,0.0,2018-05-16,False,True,False,False,False,False
2568,Web Browser ( Fast & Secure Web Explorer),SOCIAL,4.4,2508,60000,2,0,0.0,2017-11-20,False,True,False,False,False,False
10026,Web Browser for Android,COMMUNICATION,4.1,55110,43000,2,0,0.0,2018-06-20,False,True,False,False,False,False
7645,Websites.co.in Instant Website,BUSINESS,4.3,327,13000,1,0,0.0,2018-06-25,False,True,False,False,False,False
1607,Wedding Countdown Widget,LIFESTYLE,3.9,7376,19000,2,0,0.0,2018-01-11,False,True,False,False,False,False
1398,Weight Loss Tracker - RecStyle,HEALTH AND FITNESS,4.4,20547,57000,2,0,0.0,2017-11-29,False,True,False,False,False,False
1091,Wells Fargo Daily Change,FINANCE,4.2,283,50000,2,0,0.0,2018-04-26,False,True,False,False,False,False
8744,Wendy’s – Food and Offers,FOOD AND DRINK,3.4,6512,18000,2,0,0.0,2018-04-12,False,True,False,False,False,False
3656,Wetter by t-online.de,WEATHER,4.2,24349,92000,2,0,0.0,2018-05-14,False,True,False,False,False,False
5376,What Am I? - Brain Teasers,GAME,4.2,4537,15000,2,0,0.0,2017-04-05,False,True,False,False,False,False
4654,What U See,SOCIAL,4.0,712,21000,2,0,0.0,2018-03-05,False,False,False,False,True,False
4225,What was I in my Past Life,FAMILY,3.7,7453,65000,2,0,0.0,2017-12-19,False,True,False,False,False,False
5079,What's Up,LIFESTYLE,4.1,23453,10000,2,0,0.0,2017-10-26,False,True,False,False,False,False
7612,"What's Up, Snoopy? - Peanuts",FAMILY,4.5,773,55000,2,0,0.0,2017-08-22,False,True,False,False,False,False
7838,What's Your CS:GO rank?,GAME,2.3,278,24000,1,0,0.0,2017-02-11,False,False,False,False,True,False
8735,Whataburger,FOOD AND DRINK,4.5,5093,56000,2,0,0.0,2018-04-10,False,True,False,False,False,False
4739,WhatsCall Free Global Phone Call App & Cheap Calls,COMMUNICATION,4.6,1130966,27000,2,0,0.0,2018-06-06,False,True,False,False,False,False
4971,WhatsFake Pro (Ad free),SOCIAL,4.2,204,94000,0,1,0.99,2017-09-25,False,True,False,False,False,False
5368,Where Am I At?,TRAVEL AND LOCAL,3.8,39,12000,1,0,0.0,2016-10-08,False,True,False,False,False,False
5374,Where Am I?,TOOLS,4.2,1313,0,2,0,0.0,2014-07-28,False,True,False,False,False,False
5370,Where Am I? GPS Loc,TRAVEL AND LOCAL,4.6,68,42000,1,0,0.0,2017-11-14,False,True,False,False,False,False
4229,Where's My Water? Free,FAMILY,4.4,1372013,57000,2,0,0.0,2017-11-21,False,True,False,False,False,False
1622,Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12000,2,0,0.0,2017-06-05,False,False,False,False,True,False
2288,Whist - Tinnitus Relief,MEDICAL,4.1,12,51000,0,1,1.99,2017-03-02,False,True,False,False,False,False
1649,White Noise Baby,LIFESTYLE,4.5,10544,44000,2,0,0.0,2018-06-18,False,True,False,False,False,False
1440,White Noise Lite,HEALTH AND FITNESS,4.4,57634,41000,2,0,0.0,2018-06-25,False,True,False,False,False,False
3602,White Noise for Baby,PARENTING,4.9,717,66000,2,0,0.0,2017-12-30,False,True,False,False,False,False
1650,White Noise ~ Sleeping Sounds,LIFESTYLE,4.5,4427,0,2,0,0.0,2017-06-23,False,True,False,False,False,False
10204,Who Viewed My FB Profile,FAMILY,3.4,121,63000,1,0,0.0,2017-12-26,False,True,False,False,False,False
10213,Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,273244,99000,2,0,0.0,2018-06-24,False,True,False,False,False,False
5377,Who am I? (Biblical),GAME,4.5,5849,51000,2,0,0.0,2017-09-13,False,True,False,False,False,False
10208,Who viewed my fb profile pro★★,FAMILY,4.5,6396,42000,2,0,0.0,2017-08-17,False,True,False,False,False,False
4657,Wi u Emulator,FAMILY,2.4,468,72000,1,0,0.0,2018-03-03,False,True,False,False,False,False
10445,Wi-Fi Auto-connect,COMMUNICATION,3.8,15036,253,2,0,0.0,2015-08-01,False,True,False,False,False,False
10466,Wi-Fi Networks,PRODUCTIVITY,4.2,115,14000,1,0,0.0,2015-10-05,False,True,False,False,False,False
10460,Wi-Fi Rabbit Unlock Key,TOOLS,4.5,142,26,0,1,1.0,2011-06-26,False,True,False,False,False,False
10475,Wi-Fi Visualizer,TOOLS,3.9,132,26000,1,0,0.0,2017-05-17,False,True,False,False,False,False
10461,Wi-Fi settings shortcut,TOOLS,4.1,479,29,1,0,0.0,2013-12-13,False,True,False,False,False,False
5451,WiFi Access Point (hotspot),COMMUNICATION,3.9,684,61,2,0,0.0,2015-05-14,False,True,False,False,False,False
8946,WiFi Action Camera,SPORTS,2.4,551,903,2,0,0.0,2014-03-13,False,True,False,False,False,False
3339,WiFi Automatic,TOOLS,4.1,10595,0,2,0,0.0,2018-03-18,False,True,False,False,False,False
5597,WiFi Baby Monitor - NannyCam,VIDEO PLAYERS,4.1,29867,17000,2,0,0.0,2017-05-24,False,True,False,False,False,False
8075,WiFi FPV,FAMILY,3.8,316,19000,2,0,0.0,2017-06-01,False,True,False,False,False,False
4428,WiFi-o-Matic,PRODUCTIVITY,4.0,736,68000,1,0,0.0,2018-02-01,False,True,False,False,False,False
3331,Wifi Analyzer,TOOLS,4.4,335115,18000,2,0,0.0,2018-04-07,False,True,False,False,False,False
6783,Wifi BT Scanner,FAMILY,5.0,2,12000,0,0,0.0,2016-11-03,False,True,False,False,False,False
1542,Wifi Connect Library,LIBRARIES AND DEMO,3.9,58055,41,2,0,0.0,2016-11-07,False,True,False,False,False,False
3338,Wifi Inspector,TOOLS,4.3,63712,0,2,0,0.0,2016-05-12,False,True,False,False,False,False
4647,Wii U Simulator,FAMILY,3.4,1178,38000,2,0,0.0,2018-04-08,False,False,True,False,False,False
1782,Will it Crush?,GAME,3.1,25825,16000,2,0,0.0,2018-05-22,False,True,False,False,False,False
8168,Windguru Lite,WEATHER,4.0,9307,50000,2,0,0.0,2018-01-09,False,True,False,False,False,False
10791,Winter Wonderland,GAME,4.0,1287,38000,1,0,0.0,2013-12-18,False,True,False,False,False,False
1022,Wipe out,EVENTS,4.7,30,0,0,0,0.0,2018-05-23,False,False,False,False,True,False
6602,Wireless BP,MEDICAL,1.8,30,887,0,0,0.0,2016-05-27,False,True,False,False,False,False
3723,Wireless news,NEWS AND MAGAZINES,3.5,6066,56000,2,0,0.0,2018-04-16,False,True,False,False,False,False
3138,Wisepilot for XPERIA™,TRAVEL AND LOCAL,3.7,21443,0,2,0,0.0,2018-01-30,False,True,False,False,False,False
2290,With Helper Pro Pill Reminder,MEDICAL,4.6,358,0,0,1,3.99,2017-10-25,False,True,False,False,False,False
4823,WithstandZ - Zombie Survival!,GAME,4.3,121612,59000,2,0,0.0,2017-12-28,False,False,False,False,True,False
6088,Wolf of the BF:Commando MOBILE,GAME,3.4,32,27000,0,1,0.99,2017-03-23,False,False,True,False,False,False
3917,Wolfify - Be a Werewolf,FAMILY,3.8,6760,26000,2,0,0.0,2015-06-11,False,True,False,False,False,False
3430,Wolves Live Wallpaper,PERSONALIZATION,4.3,10401,33000,2,0,0.0,2017-10-27,False,True,False,False,False,False
1363,WomanLog Calendar,HEALTH AND FITNESS,4.5,121838,15000,2,0,0.0,2018-05-23,False,True,False,False,False,False
6105,"Women""s Health Tips(Breast,Face,Body,weight lose)",HEALTH AND FITNESS,4.2,2509,50000,2,0,0.0,2018-04-20,False,False,False,True,False,False
2866,Wondershare PowerCam,PHOTOGRAPHY,4.2,329160,27000,2,0,0.0,2018-05-29,False,True,False,False,False,False
5826,Woodman Deluxe,GAME,4.0,82,44000,0,0,0.0,2015-07-06,False,True,False,False,False,False
6655,Woody's Bar-B-Q,FOOD AND DRINK,3.7,3,27000,0,0,0.0,2018-03-05,False,True,False,False,False,False
6495,Word Hunt,GAME,4.9,59,21000,0,0,0.0,2018-06-22,False,True,False,False,False,False
8302,Word Search multilingual,GAME,4.2,32849,15000,2,0,0.0,2015-09-30,False,True,False,False,False,False
1310,Workout Tracker & Gym Trainer - Fitness Log Book,HEALTH AND FITNESS,4.6,5420,21000,2,0,0.0,2018-06-05,False,True,False,False,False,False
1305,Workout Trainer: fitness coach,HEALTH AND FITNESS,4.2,100406,0,2,0,0.0,2018-06-30,False,True,False,False,False,False
3773,World Newspapers,NEWS AND MAGAZINES,4.4,185884,75000,2,0,0.0,2017-09-17,False,False,False,True,False,False
2172,World Racers family board game,FAMILY,4.8,4,42000,0,1,0.99,2015-09-03,False,True,False,False,False,False
3110,World Travel Guide by Triposo,TRAVEL AND LOCAL,4.4,6012,81000,2,0,0.0,2018-03-05,False,True,False,False,False,False
8745,World Webcams,WEATHER,3.7,7896,0,2,0,0.0,2013-11-25,False,True,False,False,False,False
5622,World at War: WW2 Strategy MMO,FAMILY,4.3,107765,78000,2,0,0.0,2018-05-25,False,False,True,False,False,False
6984,World of Warriors: Duel,GAME,4.3,25952,36000,2,0,0.0,2015-09-07,False,False,True,False,False,False
4736,WowBox,LIFESTYLE,4.4,101957,82000,2,0,0.0,2018-04-23,False,True,False,False,False,False
5509,Wowkwis aq Ka'qaquj,FAMILY,5.0,1,49000,0,0,0.0,2018-02-16,False,True,False,False,False,False
7590,Wrecker's Revenge - Gumball,FAMILY,4.3,2263,55000,2,0,0.0,2017-09-21,False,True,False,False,False,False
8604,Writing Wizard Premium - Handwriting,FAMILY,4.1,89,33000,0,1,4.49,2017-12-03,False,True,False,False,False,False
3502,Wunderlist: To-Do List & Tasks,PRODUCTIVITY,4.6,404617,0,2,0,0.0,2018-04-06,False,True,False,False,False,False
4779,X Back - Icon Pack,PERSONALIZATION,4.5,56,26000,1,1,0.99,2018-06-29,False,True,False,False,False,False
4754,X Browser,COMMUNICATION,4.0,142,25000,1,0,0.0,2017-12-31,False,True,False,False,False,False
4788,X Construction,FAMILY,4.5,18612,85000,2,1,1.49,2015-07-28,False,True,False,False,False,False
4760,X Home Bar - Free,TOOLS,4.6,4210,19000,2,0,0.0,2018-06-18,False,True,False,False,False,False
4759,X Launcher Pro - IOS Style Theme & Control Center,ART AND DESIGN,4.8,1216,86000,1,1,1.99,2018-06-26,False,True,False,False,False,False
10064,X your Ex - Break Up Treatment,HEALTH AND FITNESS,4.0,32,64000,0,0,0.0,2017-05-20,False,True,False,False,False,False
